title,artist,price
Daron Nicolas,Daron Nicolas,17.5453327035277
Noah Willis,Noah Willis,34.9852334982647
Nick Hogg,Nick Hogg,41.751338827308
Ethan Allcott,Ethan Allcott,10.5165406616947
Jacob Lynn,Jacob Lynn,30.2461075653537
Javier Michael,Javier Michael,16.5090272987769
Maxwell Shaw,Maxwell Shaw,54.3086454171262
George Mackenzie,George Mackenzie,30.6893917949355
Luke Chadwick,Luke Chadwick,54.8450594008179
Phillip Niles,Phillip Niles,52.2382631805904
John Tobin,John Tobin,6.3919055566154
Josh Donnelly,Josh Donnelly,3.77545937885319
Alexander Button,Alexander Button,6.12915182212794
Hayden Parsons,Hayden Parsons,24.2799918569066
Maxwell Mann,Maxwell Mann,27.3078669162038
Denny Woods,Denny Woods,38.1010979447053
Roger Wright,Roger Wright,3.85408694755942
Denis Rixon,Denis Rixon,33.4614038190159
Bart Rowan,Bart Rowan,42.8098525697411
Boris Simpson,Boris Simpson,47.5106200634086
Barry Griffiths,Barry Griffiths,37.4913637826645
Chadwick Booth,Chadwick Booth,44.7939995335387
Russel Kidd,Russel Kidd,53.662060581456
Julian Uttridge,Julian Uttridge,14.54439165096
Domenic Hooper,Domenic Hooper,53.6895446878344
Mark Allen,Mark Allen,38.9325344976655
Russel Hopkins,Russel Hopkins,10.8243583556378
Jack Hammond,Jack Hammond,31.3988300913008
Matt Lewin,Matt Lewin,44.9655408253733
Wade Kelly,Wade Kelly,6.01093807723883
Percy Sherry,Percy Sherry,17.0258552455464
Jacob Appleton,Jacob Appleton,54.7845039846303
Wade Johnson,Wade Johnson,48.927665381193
Noah Irving,Noah Irving,8.76046337595231
Daron Quinton,Daron Quinton,47.3224397815403
Matthew London,Matthew London,0.557114140390006
Chadwick Wade,Chadwick Wade,37.2837970071862
Rocco Snow,Rocco Snow,9.94415897454329
Enoch Hobbs,Enoch Hobbs,43.2419054513992
Liam Larkin,Liam Larkin,48.9214518367878
Rick Dubois,Rick Dubois,19.6496692344778
Gil Gunn,Gil Gunn,0.554228880235101
Bryon Davies,Bryon Davies,23.306933693265
Elijah Zaoui,Elijah Zaoui,32.1755084521954
Ron Long,Ron Long,11.2292082795078
Hayden Oldfield,Hayden Oldfield,34.3286516141746
Doug Murphy,Doug Murphy,5.32904071562413
Logan Bristow,Logan Bristow,1.93647666784771
Tyler Brooks,Tyler Brooks,33.8042012405601
Carl Noach,Carl Noach,26.453403083353
Luke Dickson,Luke Dickson,38.6978934335978
Ethan Bailey,Ethan Bailey,6.06118902101237
Harvey Allen,Harvey Allen,37.9534625857852
Hank Mcneill,Hank Mcneill,5.44607868811399
Bob Hammond,Bob Hammond,36.4930059749135
Chad Calderwood,Chad Calderwood,21.0360497282986
Liam Stone,Liam Stone,9.54019057123931
Kurt Parsons,Kurt Parsons,21.7764969443793
Ronald Pearce,Ronald Pearce,53.4574196368723
Carter James,Carter James,36.6310833579074
George Hood,George Hood,1.2504960211229
Ramon Nelson,Ramon Nelson,11.5331532845894
Denny Crawford,Denny Crawford,4.59322165352908
William Bishop,William Bishop,7.76459758857479
Matthew Khan,Matthew Khan,18.7616853759446
Ramon Hopkinson,Ramon Hopkinson,11.6240030688345
Cedrick Truscott,Cedrick Truscott,42.0302906963184
Chuck Kennedy,Chuck Kennedy,50.2855647212293
Jayden Tennant,Jayden Tennant,47.6730476057497
Rocco Partridge,Rocco Partridge,20.8483818652334
Doug Sanchez,Doug Sanchez,49.2505032886986
Domenic Abbey,Domenic Abbey,15.0532813025887
Bob Holt,Bob Holt,32.2931446955973
Maxwell Drew,Maxwell Drew,3.68462074905849
Mark Murray,Mark Murray,46.5623254885722
Clint Thorpe,Clint Thorpe,36.4315919105111
Caleb Lloyd,Caleb Lloyd,19.793779051301
Peter Torres,Peter Torres,28.7672742431831
Luke Edmonds,Luke Edmonds,47.0154184992497
Chuck Griffiths,Chuck Griffiths,31.4659981129067
Luke Hill,Luke Hill,38.2169883820307
Carter Stark,Carter Stark,18.150782085094
Roger Cartwright,Roger Cartwright,46.680578728989
Nick Jarrett,Nick Jarrett,43.0180035261521
Eduardo Warren,Eduardo Warren,15.1674758913775
Alexander Mcnally,Alexander Mcnally,45.8937992383231
Hayden Baldwin,Hayden Baldwin,10.2982656067695
Percy Franks,Percy Franks,7.26296874939602
Noah Preston,Noah Preston,20.0153775392172
Rufus Parker,Rufus Parker,10.2664829787176
Gabriel Broomfield,Gabriel Broomfield,30.7362039418594
Clint Carter,Clint Carter,28.0002363501118
Abdul Kennedy,Abdul Kennedy,24.0254442524283
Nate Oliver,Nate Oliver,29.7188475070143
Roger Kidd,Roger Kidd,29.671592168357
Matt Norburn,Matt Norburn,15.7339593464201
Barry Williams,Barry Williams,31.6854114894222
Gabriel Harrison,Gabriel Harrison,24.1042053523027
Kieth Tanner,Kieth Tanner,7.56587712399935
Javier Connell,Javier Connell,18.1320087966193
Kurt Rivers,Kurt Rivers,25.6312851750438
Barry Flett,Barry Flett,48.9125059102254
Ramon Thatcher,Ramon Thatcher,43.2914474603215
Mike Miller,Mike Miller,41.9248358839773
Chester Porter,Chester Porter,24.2716829601078
Wade Spencer,Wade Spencer,53.0882182442994
Michael Nicholls,Michael Nicholls,7.64318136667981
Tony Mccormick,Tony Mccormick,51.5581738434537
Danny Flett,Danny Flett,29.9296161187485
Marvin Wren,Marvin Wren,46.0788873592759
Kieth Oliver,Kieth Oliver,22.269828218161
Caleb Lakey,Caleb Lakey,10.990873802449
Michael Stone ,Michael Stone ,43.2563116779813
Kurt Vallory,Kurt Vallory,8.37426981859574
Jayden Taylor,Jayden Taylor,11.0391362789269
Alexander Heaton,Alexander Heaton,28.8090344433715
Ethan Calderwood,Ethan Calderwood,48.2920558770616
Rocco Larkin,Rocco Larkin,47.7031866650578
Aiden Mills,Aiden Mills,51.6602409606149
Denny Thomson,Denny Thomson,15.298609723476
Chad Mann,Chad Mann,26.7221952559064
Joseph Addison,Joseph Addison,20.1137792477914
Erick Lyon,Erick Lyon,21.4994417347477
Julian Thompson,Julian Thompson,27.5951127687446
Gabriel Waterhouse,Gabriel Waterhouse,24.9864740041022
Chuck Clarke,Chuck Clarke,29.6981215922619
Nicholas Carter,Nicholas Carter,11.1417610911381
Brad Watt,Brad Watt,9.77829818370673
Daron Wilton,Daron Wilton,41.5993622465056
Denny Daniells,Denny Daniells,24.9329512132951
Cedrick Upton,Cedrick Upton,37.4937933401641
Rick Farrell,Rick Farrell,26.8556038787847
Nick Cassidy,Nick Cassidy,37.3152114466369
Jacob Preston,Jacob Preston,13.452317208728
Jacob Lewis,Jacob Lewis,39.6911993947305
Benjamin Webster,Benjamin Webster,46.4074471590144
Gil Hunt,Gil Hunt,33.0797173744439
Jayden Alexander,Jayden Alexander,39.4967959329937
Erick Gibbons,Erick Gibbons,17.2414743151709
Bryon Oliver,Bryon Oliver,24.8062191637262
Chad Paterson,Chad Paterson,54.4676453193965
Oliver Ellis,Oliver Ellis,54.9980956553473
Bob James,Bob James,4.34890743826931
Rick Shepherd,Rick Shepherd,32.4129931337261
Benjamin Bennett,Benjamin Bennett,41.0161356059909
Clint Parker,Clint Parker,26.2507866543023
Noah Noon,Noah Noon,2.20188131053088
Domenic Rowe,Domenic Rowe,7.83572875281597
Chuck Alexander,Chuck Alexander,39.4780096148504
Hank Fowler,Hank Fowler,52.7664150128916
Doug Harrington,Doug Harrington,1.29533664011179
Alan Daniells,Alan Daniells,53.802479677276
Rick Wilcox,Rick Wilcox,41.8345259078008
Noah Bryant,Noah Bryant,48.2832815667071
Joseph Kelly,Joseph Kelly,41.1113161300827
Josh Weasley,Josh Weasley,15.1150602051593
Boris Shelton,Boris Shelton,39.4245727972242
Kurt Hancock,Kurt Hancock,41.6246606021303
Chris Chapman,Chris Chapman,18.1053664275004
Marvin Noach,Marvin Noach,48.3680888066851
Rick Vincent,Rick Vincent,37.6864915176698
Boris Murray,Boris Murray,50.7570638860376
Joseph Lakey,Joseph Lakey,47.3230641192398
Logan Alldridge,Logan Alldridge,17.6332226752458
Mark Ring,Mark Ring,13.4574899782694
Liam Hood,Liam Hood,36.4240918799416
Josh Evans,Josh Evans,49.1155707352402
Alexander Watt,Alexander Watt,1.35542201593305
Jack Cork,Jack Cork,54.929661898841
Alexander Utterson,Alexander Utterson,0.107799512384366
Matt Burnley,Matt Burnley,13.0488188280951
Mike Wellington,Mike Wellington,12.0868196366759
Alexander Bayliss,Alexander Bayliss,27.3590457836907
Javier Thorne,Javier Thorne,40.4562427478173
Sebastian Forth,Sebastian Forth,53.1638085549529
Rick Walton,Rick Walton,17.3897888136049
Manuel Lane,Manuel Lane,30.3260440124786
Barry Isaac,Barry Isaac,47.4134702418994
Hank Herbert,Hank Herbert,51.1622288395475
Boris Harrison,Boris Harrison,34.1189681329387
David Attwood,David Attwood,30.9402742245888
Carter Haines,Carter Haines,4.16535489548247
Tom Curtis,Tom Curtis,45.3262501285999
Anthony Nobbs,Anthony Nobbs,9.97980787417842
Harvey Faulkner,Harvey Faulkner,18.3747572956489
Percy Redwood,Percy Redwood,44.5329104864657
Luke Craig,Luke Craig,11.4834007320383
Logan Phillips,Logan Phillips,33.4694267751041
Rufus Torres,Rufus Torres,38.3225689573784
Manuel Redfern,Manuel Redfern,33.8248579287086
Harry Stevens,Harry Stevens,35.5182955067224
Wade Widdows,Wade Widdows,10.9534532823383
Abdul Simpson,Abdul Simpson,30.0208556945533
Boris Carpenter,Boris Carpenter,19.6692798969658
Martin Randall,Martin Randall,38.5222648398589
George Mason,George Mason,0.240183239448901
Harvey West,Harvey West,53.8610956323618
Domenic Pearson,Domenic Pearson,37.393292236325
Martin Tailor,Martin Tailor,36.7265350551934
Oliver Rose,Oliver Rose,36.6505924205531
Boris Shea,Boris Shea,51.0685733403399
Tyler Edwards,Tyler Edwards,7.42157147658131
William Archer,William Archer,51.8217540061203
Barry Preston,Barry Preston,38.4686838679335
Ethan Poole,Ethan Poole,52.2372331620367
Aiden Lane,Aiden Lane,53.8269008676647
Manuel Addison,Manuel Addison,19.8438840163145
Hayden Baker,Hayden Baker,50.8266286304345
Gil Richards,Gil Richards,14.8623651176981
Danny Norman,Danny Norman,45.7999155664816
Julius Cooper,Julius Cooper,11.3731374644549
Daron Vallins,Daron Vallins,38.9505682857477
Ethan Gilmore,Ethan Gilmore,16.9287059134472
Caleb Robinson,Caleb Robinson,5.42438018574583
Oliver Grant,Oliver Grant,47.9721317905803
Matthew Eastwood,Matthew Eastwood,5.84290656533228
Daron Watson,Daron Watson,9.34551952050325
Denis Flett,Denis Flett,54.6272031495474
Hayden Rowan,Hayden Rowan,52.2907142980447
Fred Lyon,Fred Lyon,18.1885459694027
Tony Forth,Tony Forth,22.7389661170258
Ron Fall,Ron Fall,12.1642454411668
Tony Cartwright,Tony Cartwright,47.5373961732431
Carl Poulton,Carl Poulton,52.120733174086
Elijah Stanton,Elijah Stanton,25.3270265736277
Danny Quinton,Danny Quinton,31.6509682874433
Rick Waterhouse,Rick Waterhouse,49.9697134750754
Elijah Chapman,Elijah Chapman,23.4719638402909
Danny Anderson,Danny Anderson,45.1591994087953
Doug Nurton,Doug Nurton,23.0573143926716
Bob Furnell,Bob Furnell,11.3636905543337
Michael Kelly,Michael Kelly,4.54664337287966
Martin Rosenbloom,Martin Rosenbloom,31.6698671666299
Mark Owen,Mark Owen,49.2543781875886
Aiden Bingham,Aiden Bingham,26.9912387607578
Carl Forester,Carl Forester,17.3603074081989
Mason Gardner,Mason Gardner,28.4596846273447
Chad Gosling,Chad Gosling,29.3030001182589
Ryan Cameron,Ryan Cameron,48.3048831859161
Marvin Payne,Marvin Payne,8.30974594238668
Anthony Jordan,Anthony Jordan,9.02926359559841
Mike Rixon,Mike Rixon,12.2469551746021
Enoch Hunt,Enoch Hunt,39.3170977403955
Matt Watson,Matt Watson,6.70794735416209
Ron Ellison,Ron Ellison,32.512465825543
Tom Wild,Tom Wild,9.49579103546952
Rick Myatt,Rick Myatt,0.691050500465115
Clint Bradshaw,Clint Bradshaw,26.7631143372334
Joseph James,Joseph James,16.7579137900648
Brad Sloan,Brad Sloan,31.8048266679071
Barney Brown,Barney Brown,24.9040107568279
Aiden Radley,Aiden Radley,36.5810663623647
Carter Rogers,Carter Rogers,40.2740823734897
Chester Plumb,Chester Plumb,1.04712739682157
Benny Nash,Benny Nash,19.5294584974318
Jayden Miller,Jayden Miller,45.5439954546951
Percy Clarke,Percy Clarke,20.0145450467312
Wade Miller,Wade Miller,5.70156405991948
Doug Ellis,Doug Ellis,49.0094066285572
Alan Aldridge,Alan Aldridge,0.828434566421637
Anthony Rigg,Anthony Rigg,28.8245296733568
Michael Rodgers,Michael Rodgers,50.2504928765122
Johnny Garcia,Johnny Garcia,6.39969751397134
Benjamin Briggs,Benjamin Briggs,39.4000865427778
Ramon Jenkins,Ramon Jenkins,18.2724877359683
Enoch Stanley,Enoch Stanley,19.2717574975787
Benjamin Reynolds,Benjamin Reynolds,0.732821146833161
Nicholas Potter,Nicholas Potter,30.0978643419677
Maxwell Page ,Maxwell Page ,46.9983979337841
Alan Sylvester,Alan Sylvester,28.3697189890639
Barney Shea,Barney Shea,33.1276906766592
Matthew Edmonds,Matthew Edmonds,13.8059137476636
Cedrick Stewart,Cedrick Stewart,35.8361391578038
Javier Maxwell,Javier Maxwell,20.1748562944936
Manuel Mason,Manuel Mason,33.0699903271487
Julian Avery,Julian Avery,18.8209361936063
Barney Seymour,Barney Seymour,53.6414879228182
Ron Randall,Ron Randall,48.9063673237834
Manuel Kent,Manuel Kent,40.9538551419759
Clint Myatt,Clint Myatt,0.916552571540956
Clint Redfern,Clint Redfern,18.0471666823361
Rufus Denton,Rufus Denton,30.6248441662755
Nathan Allen,Nathan Allen,23.0221728044665
Abdul Knight,Abdul Knight,0.521517621130458
Martin Harvey,Martin Harvey,26.6949556142534
Bryon Broomfield,Bryon Broomfield,36.6377582618211
Percy Janes,Percy Janes,22.5381498739767
Kurt Graham,Kurt Graham,51.8674526116193
Bryon Grady,Bryon Grady,13.8061702599778
Fred Drake,Fred Drake,39.9043708862292
Erick Myatt,Erick Myatt,26.5049339782004
Mason Harper,Mason Harper,35.5752586878721
Mason Trent,Mason Trent,50.6356842683794
William Clifton,William Clifton,48.749338559224
Anthony Evans,Anthony Evans,7.71628777762702
Owen Ross,Owen Ross,36.596629173307
Sebastian Campbell,Sebastian Campbell,41.9665992585787
Aiden Gibbons,Aiden Gibbons,50.8876390070131
Chuck Ralph,Chuck Ralph,19.4281259367373
Mason Allington,Mason Allington,33.8161205848754
Kieth Bennett,Kieth Bennett,53.6521910860446
Gabriel Weasley,Gabriel Weasley,42.4284893723337
Gil Reynolds,Gil Reynolds,2.81949976730137
Bob Daniells,Bob Daniells,51.4529084146269
Javier Potts,Javier Potts,0.138589852554067
Kurt Woods,Kurt Woods,38.5732868814717
Benny Willis,Benny Willis,46.5285923036414
William Reynolds,William Reynolds,5.25411031127633
Matt Spencer,Matt Spencer,26.8807566211935
Rocco Carpenter,Rocco Carpenter,29.2307176116066
Matthew Allen,Matthew Allen,8.32097536014438
Hank Clifford,Hank Clifford,45.3746540007995
Oliver Gonzales,Oliver Gonzales,11.0143520440973
Henry Bolton,Henry Bolton,28.0608378928438
Nathan Potts,Nathan Potts,37.2989555528848
Roger Edwards,Roger Edwards,6.59140848395946
Ron Reyes,Ron Reyes,26.9663571254194
Tyson Calderwood,Tyson Calderwood,29.6301243480435
Denis Phillips,Denis Phillips,40.3373208815871
Alan Sheldon,Alan Sheldon,25.4389402817185
Clint Baker,Clint Baker,26.0730228163642
Eduardo Todd,Eduardo Todd,47.8389054680424
Hayden Pierce,Hayden Pierce,13.9174863779533
Fred Bolton,Fred Bolton,12.3474704690033
Leroy Potter,Leroy Potter,48.4907302691092
Gil Allington,Gil Allington,19.7507474593589
Maxwell Norris,Maxwell Norris,37.1238949434477
Gil Redden,Gil Redden,22.741007081578
Ramon Bishop,Ramon Bishop,38.8147808824735
Abdul Rivers,Abdul Rivers,44.096063725695
Eduardo Edley,Eduardo Edley,6.42711283193301
Matthew Harris,Matthew Harris,54.755783190837
Manuel Flack,Manuel Flack,6.59336967467953
Ronald James,Ronald James,6.97868286817273
Daron Rowan,Daron Rowan,27.6184172218751
Mark Allington,Mark Allington,3.78265396076378
Ramon Wilson,Ramon Wilson,14.9201889712923
Michael Kennedy,Michael Kennedy,14.9138599969046
Nate Richards,Nate Richards,35.5758218488543
Cedrick Broomfield,Cedrick Broomfield,5.19710683459281
Chadwick Roth,Chadwick Roth,45.9243825906536
William Truscott,William Truscott,27.3995720820499
Mason Davies,Mason Davies,11.201930213348
Harry Coll,Harry Coll,10.2823970184114
Brad Seymour,Brad Seymour,11.7875306651869
Liam Lee,Liam Lee,50.748734976048
Russel Jobson,Russel Jobson,47.0777538484325
Matt Richards,Matt Richards,18.393330094122
Nathan Taylor,Nathan Taylor,47.0018691332088
Johnathan Snow,Johnathan Snow,24.3910545689943
Tyler Weston,Tyler Weston,44.1262793583452
Alan Oakley,Alan Oakley,2.10040786634218
Enoch Nayler,Enoch Nayler,41.2626699275629
Johnathan Lucas,Johnathan Lucas,6.01764491899761
Javier Payne,Javier Payne,43.0055639934752
Gabriel Coates,Gabriel Coates,11.2657040377453
Owen Moore,Owen Moore,28.4734501254156
Kurt Silva,Kurt Silva,41.6373721596959
Brad Penn,Brad Penn,12.7396357323693
Chester Woodcock,Chester Woodcock,32.5404951048738
Daniel Wright,Daniel Wright,23.2247314831357
Michael Rowe,Michael Rowe,44.4451007523784
Anthony Garner,Anthony Garner,42.971575702993
Doug Vernon,Doug Vernon,15.1787486235512
Caleb Yarlett,Caleb Yarlett,26.0652450677311
Mike Attwood,Mike Attwood,3.50821135915267
Michael Cork,Michael Cork,36.433894654938
Bob Ranks,Bob Ranks,16.3623899162572
Eduardo Janes,Eduardo Janes,16.2246312472153
Danny Rossi,Danny Rossi,14.7293317288763
Jack Goldsmith,Jack Goldsmith,22.8741289567548
Josh Reid,Josh Reid,19.3187919349032
John Clark,John Clark,16.9141766111898
Brad Clayton,Brad Clayton,19.7575211765978
Logan Goodman,Logan Goodman,50.6417581940264
Ethan Upsdell,Ethan Upsdell,14.0636130622884
Ethan Bennett,Ethan Bennett,18.979513926422
Bryon Adams,Bryon Adams,43.1294145677841
Daniel Stevens,Daniel Stevens,54.032651782051
Tony Bell,Tony Bell,21.3556986126842
Erick Lee,Erick Lee,27.255651016373
Gabriel Cann,Gabriel Cann,42.145649931927
Marvin Jones,Marvin Jones,16.1172192371996
Leroy Ebbs,Leroy Ebbs,17.8208612561323
Kieth Wright,Kieth Wright,12.4237989305629
Benny Shields,Benny Shields,48.37684856559
Carl Watt,Carl Watt,49.3255260206412
Carter Rogers,Carter Rogers,4.03483563896028
Tyler Ingham,Tyler Ingham,35.0006322157572
George Thompson,George Thompson,47.8828993057287
Ron Thompson,Ron Thompson,31.8263367814135
Danny Yarlett,Danny Yarlett,4.69746145778217
Harry Wood,Harry Wood,21.5567897393167
Kurt Thomas,Kurt Thomas,53.7255455673326
Matthew Ashwell,Matthew Ashwell,15.7545262522784
Aiden Edmonds,Aiden Edmonds,11.2367824233308
Alexander Mcneill,Alexander Mcneill,0.368793864440543
Lucas Fowler,Lucas Fowler,4.57890715244175
Cedrick Poole,Cedrick Poole,20.6504845054124
Phillip Uttley,Phillip Uttley,4.99876106763201
David Kennedy,David Kennedy,7.65946756473718
John Ellwood,John Ellwood,44.3495133860733
Alan Allwood,Alan Allwood,46.6946345990033
William Bentley,William Bentley,1.63880082482416
Matt Lindop,Matt Lindop,21.0367230102591
Daron Taylor,Daron Taylor,35.287768473517
Domenic Knott,Domenic Knott,12.8494873171903
Henry Lynn,Henry Lynn,18.1044712397756
Doug Cobb,Doug Cobb,40.3250675649965
Henry Bradley,Henry Bradley,37.1000995371026
Sebastian Lloyd,Sebastian Lloyd,24.3983456950627
Julian Wheeler,Julian Wheeler,5.32694856325488
Leroy Gallacher,Leroy Gallacher,28.5227493846429
Manuel Ross,Manuel Ross,54.7923470562288
Rick Wren,Rick Wren,50.9968053549513
Bart Stanley,Bart Stanley,3.58547362665901
Fred Yoman,Fred Yoman,29.8591908653542
Nicholas Archer,Nicholas Archer,45.480710222144
Fred Quinn,Fred Quinn,0.149061933229241
Javier Todd,Javier Todd,11.4618576976759
Peter Rossi,Peter Rossi,48.6291247273931
Maxwell Bryson,Maxwell Bryson,24.7624261336226
Henry Clarke,Henry Clarke,28.0675590164343
Carter Newton,Carter Newton,36.9452197546816
Carter Hall,Carter Hall,28.6147437345305
Daron Quinton,Daron Quinton,42.6123337590193
Oliver Hogg,Oliver Hogg,33.9914997136181
Percy Weatcroft,Percy Weatcroft,49.0478568775802
Javier Woodcock,Javier Woodcock,3.16050244363048
Tyson Clark,Tyson Clark,52.9092688555407
Noah Dubois,Noah Dubois,14.9148734574741
Johnathan Bloom,Johnathan Bloom,15.8759018992427
Marvin Lindop,Marvin Lindop,46.2920533773918
Martin Stevens,Martin Stevens,28.2823792827699
Peter Stewart,Peter Stewart,33.5582859285913
Jack Heaton,Jack Heaton,19.5154244417862
Rufus Dowson,Rufus Dowson,47.1486901301652
Harvey Lowe,Harvey Lowe,38.3206829798038
Gabriel Miller,Gabriel Miller,1.53656745401051
Mike Turner,Mike Turner,42.4424015090067
Boris Adams,Boris Adams,36.7838292693644
George Mcnally,George Mcnally,38.5329849792332
Chuck Kennedy,Chuck Kennedy,41.5466031402101
Tyler Nelson,Tyler Nelson,37.7261898418545
Nick Vallins,Nick Vallins,11.1930076690358
Daron Talbot,Daron Talbot,4.31854723036222
Kurt Downing,Kurt Downing,49.0546945040369
Wade Richards,Wade Richards,4.15860516911308
Phillip Reading,Phillip Reading,8.08827919051437
Jayden Drew,Jayden Drew,26.5263874058269
John Bishop,John Bishop,2.54424030219402
Boris Rowlands,Boris Rowlands,25.682804567126
Alan Spencer,Alan Spencer,21.939274692414
Gabriel Abbot,Gabriel Abbot,38.9533731047778
Benjamin Richards,Benjamin Richards,29.712584636506
Ramon Walton,Ramon Walton,6.0791342966627
Josh Wilcox,Josh Wilcox,30.1302818591382
Alexander Tutton,Alexander Tutton,20.0543450108051
Javier Ward,Javier Ward,21.4694924496438
Benny Bloom,Benny Bloom,12.6465844086588
Russel Connor,Russel Connor,29.7451456979593
Denis Mcleod,Denis Mcleod,17.300290186098
Noah Miller,Noah Miller,21.8670778273917
Domenic Summers,Domenic Summers,13.6217684655552
David Stuart,David Stuart,35.0994555568786
Mason London,Mason London,3.93187166560994
Cedrick Gardner,Cedrick Gardner,25.9864877243463
Ethan Rothwell,Ethan Rothwell,44.5630676064468
Lucas Rogers,Lucas Rogers,3.0393668865037
Barry Rosenbloom,Barry Rosenbloom,29.6680239768084
William Booth,William Booth,32.0362448645924
Ramon Wren,Ramon Wren,23.126752469282
Harvey Shepherd,Harvey Shepherd,21.6246935485977
Jayden Griffiths,Jayden Griffiths,22.5059523058617
Barney Maxwell,Barney Maxwell,38.1496063369092
Clint Wood,Clint Wood,33.1462083906616
Barney Young,Barney Young,21.5509664879883
Tyler Wade,Tyler Wade,23.000645106193
Carl Addis,Carl Addis,37.6587741871638
William Hall,William Hall,24.9194036600736
Boris Lynch,Boris Lynch,1.04543568289161
Nicholas Armstrong,Nicholas Armstrong,24.8276517870033
Logan Weatcroft,Logan Weatcroft,15.7229198420993
Nicholas Cassidy,Nicholas Cassidy,46.9850763967191
Leroy Vaughn,Leroy Vaughn,22.1329111331761
Alan Vaughn,Alan Vaughn,1.49023794731602
Johnny Alcroft,Johnny Alcroft,38.473828938079
Eduardo Connell,Eduardo Connell,19.2696932122436
Daniel Robinson,Daniel Robinson,33.5344475552134
Ron Morgan,Ron Morgan,52.8524289428501
Tyler Watt,Tyler Watt,24.8584696058456
Johnathan Yates,Johnathan Yates,49.5431824166063
Brad Farrow,Brad Farrow,52.6514489532688
Benjamin Stone,Benjamin Stone,44.0565775134864
Alexander Jeffery,Alexander Jeffery,31.6574026586755
Julius Poole,Julius Poole,47.345327128817
Phillip Gregory,Phillip Gregory,9.14234471281168
Ramon Moreno,Ramon Moreno,45.0595855033303
Hank Olson,Hank Olson,44.2213289398799
Erick Gosling,Erick Gosling,52.3961284777132
Daniel Matthews,Daniel Matthews,49.9857291174055
Tyson Rehman,Tyson Rehman,43.7118821370936
Brad Chapman,Brad Chapman,30.7135710565902
Hank Morris,Hank Morris,44.5305087126468
Percy Ward,Percy Ward,41.0856278906975
Leroy Ring,Leroy Ring,19.5992217145857
Gil Osmond,Gil Osmond,26.1797692525106
Josh Poulton,Josh Poulton,10.6298875187663
Elijah Vernon,Elijah Vernon,6.32821102595339
Daron Murray,Daron Murray,4.82639537464194
Liam Casey,Liam Casey,23.2383470853038
Kieth Raven,Kieth Raven,44.3063967508759
